RetiredBulkRunScheduleId,RetiredClientId,ScheduleName,SurvivorClientId,SurvivorIds
10672,9477,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
10788,35755,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
10789,35755,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
10790,35755,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
10791,35755,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
10792,35755,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
10909,18188,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
10910,18188,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
10911,18188,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
10912,18188,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
10913,18188,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
11014,36739,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
11015,36739,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
11016,36739,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
11017,36739,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
11018,36739,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
11119,14582,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
11120,14582,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
11121,14582,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
11122,14582,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
11123,14582,AKL > WLG Pre 10am,14927,"7067, 12588, 12589, 12590, 12591"
9150,16513,AKL > WLG Pre 10am #2,14763,"9080, 9081, 9082, 9083, 9084"
9151,16513,AKL > WLG Pre 10am #2,14763,"9080, 9081, 9082, 9083, 9084"
9152,16513,AKL > WLG Pre 10am #2,14763,"9080, 9081, 9082, 9083, 9084"
9153,16513,AKL > WLG Pre 10am #2,14763,"9080, 9081, 9082, 9083, 9084"
9154,16513,AKL > WLG Pre 10am #2,14763,"9080, 9081, 9082, 9083, 9084"
9378,14578,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9379,14578,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9380,14578,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9381,14578,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9382,14578,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9474,169,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9475,169,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9476,169,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9477,169,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9478,169,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9554,3191,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9555,3191,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9556,3191,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9557,3191,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9558,3191,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9772,16947,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9773,16947,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9774,16947,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9775,16947,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9776,16947,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10189,32946,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10190,32946,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10191,32946,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10192,32946,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10193,32946,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10673,9477,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10674,9477,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10675,9477,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10676,9477,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10677,9477,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10793,35755,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10794,35755,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10795,35755,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10796,35755,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10797,35755,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10914,18188,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10915,18188,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10916,18188,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10917,18188,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
10918,18188,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
11019,36739,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
11020,36739,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
11021,36739,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
11022,36739,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
11023,36739,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
11124,14582,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
11125,14582,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
11126,14582,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
11127,14582,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
11128,14582,AKL > WLG Pre 8am,18185,"9278, 9279, 9280, 9281, 9282"
9155,16513,AKL > WLG Pre 8am #2,14763,"9085, 9086, 9087, 9088, 9089"
9156,16513,AKL > WLG Pre 8am #2,14763,"9085, 9086, 9087, 9088, 9089"
9157,16513,AKL > WLG Pre 8am #2,14763,"9085, 9086, 9087, 9088, 9089"
9158,16513,AKL > WLG Pre 8am #2,14763,"9085, 9086, 9087, 9088, 9089"
9159,16513,AKL > WLG Pre 8am #2,14763,"9085, 9086, 9087, 9088, 9089"
2616,16947,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2617,16947,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2618,16947,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2619,16947,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2620,16947,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2691,18188,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2692,18188,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2693,18188,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2694,18188,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2695,18188,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2761,33103,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2762,33103,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2763,33103,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2764,33103,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2765,33103,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2796,504,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2797,504,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2798,504,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2799,504,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
2800,504,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
4822,13822,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
4823,13822,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
4824,13822,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
4825,13822,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
4826,13822,AKL > WRG Pre 8am Medical Run,9477,"2541, 2542, 2543, 2544, 2545"
6328,35755,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
6329,35755,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
6330,35755,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
6331,35755,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
6332,35755,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
7018,169,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
7019,169,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
7020,169,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
7021,169,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
7022,169,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
7174,36672,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
7175,36672,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
7176,36672,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
7177,36672,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
7178,36672,AKL > WRG Pre 8am Medical Run #2,16513,"2656, 2657, 2658, 2659, 2660"
3159,18185,AKL > WRG Pre 8am Medical Run #3,17122,"2893, 2894, 2895, 2896, 2897"
3160,18185,AKL > WRG Pre 8am Medical Run #3,17122,"2893, 2894, 2895, 2896, 2897"
3161,18185,AKL > WRG Pre 8am Medical Run #3,17122,"2893, 2894, 2895, 2896, 2897"
3162,18185,AKL > WRG Pre 8am Medical Run #3,17122,"2893, 2894, 2895, 2896, 2897"
3163,18185,AKL > WRG Pre 8am Medical Run #3,17122,"2893, 2894, 2895, 2896, 2897"
8255,13681,Auckland - Waikato Home Delivery 11am,16298,"4588, 4589, 4590, 4591, 4592"
8256,13681,Auckland - Waikato Home Delivery 11am,16298,"4588, 4589, 4590, 4591, 4592"
8257,13681,Auckland - Waikato Home Delivery 11am,16298,"4588, 4589, 4590, 4591, 4592"
8258,13681,Auckland - Waikato Home Delivery 11am,16298,"4588, 4589, 4590, 4591, 4592"
8259,13681,Auckland - Waikato Home Delivery 11am,16298,"4588, 4589, 4590, 4591, 4592"
6204,32110,Auckland > Hamilton Run 1-6,14853,"5733, 5734, 5735, 5736, 5737"
6205,32110,Auckland > Hamilton Run 1-6,14853,"5733, 5734, 5735, 5736, 5737"
6206,32110,Auckland > Hamilton Run 1-6,14853,"5733, 5734, 5735, 5736, 5737"
6207,32110,Auckland > Hamilton Run 1-6,14853,"5733, 5734, 5735, 5736, 5737"
6208,32110,Auckland > Hamilton Run 1-6,14853,"5733, 5734, 5735, 5736, 5737"
6227,36266,Auckland > Hamilton Run 1-6,14853,"5733, 5734, 5735, 5736, 5737"
6228,36266,Auckland > Hamilton Run 1-6,14853,"5733, 5734, 5735, 5736, 5737"
6229,36266,Auckland > Hamilton Run 1-6,14853,"5733, 5734, 5735, 5736, 5737"
6230,36266,Auckland > Hamilton Run 1-6,14853,"5733, 5734, 5735, 5736, 5737"
6231,36266,Auckland > Hamilton Run 1-6,14853,"5733, 5734, 5735, 5736, 5737"
5738,14853,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
5739,14853,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
5740,14853,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
5741,14853,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
5742,14853,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6209,32110,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6210,32110,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6211,32110,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6212,32110,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6213,32110,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6232,36266,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6233,36266,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6234,36266,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6235,36266,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6236,36266,Auckland > Hamilton Run 7-12,33014,"4436, 4437, 4438, 4439, 4440"
6214,32110,Auckland > Hamilton Run Express 1-6,33014,"4441, 4442, 4443, 4444, 4445"
6215,32110,Auckland > Hamilton Run Express 1-6,33014,"4441, 4442, 4443, 4444, 4445"
6216,32110,Auckland > Hamilton Run Express 1-6,33014,"4441, 4442, 4443, 4444, 4445"
6217,32110,Auckland > Hamilton Run Express 1-6,33014,"4441, 4442, 4443, 4444, 4445"
6218,32110,Auckland > Hamilton Run Express 1-6,33014,"4441, 4442, 4443, 4444, 4445"
8244,13681,Auckland Afternoons,17761,"5476, 5477, 5478, 5479, 5480, 5481"
8245,13681,Auckland Afternoons,17761,"5476, 5477, 5478, 5479, 5480, 5481"
8246,13681,Auckland Afternoons,17761,"5476, 5477, 5478, 5479, 5480, 5481"
8247,13681,Auckland Afternoons,17761,"5476, 5477, 5478, 5479, 5480, 5481"
8248,13681,Auckland Afternoons,17761,"5476, 5477, 5478, 5479, 5480, 5481"
8249,13681,Auckland Afternoons,17761,"5476, 5477, 5478, 5479, 5480, 5481"
7447,9196,BOP Regional Home Delivery 11am,16298,"4593, 4594, 4595, 4596, 4597"
7448,9196,BOP Regional Home Delivery 11am,16298,"4593, 4594, 4595, 4596, 4597"
7449,9196,BOP Regional Home Delivery 11am,16298,"4593, 4594, 4595, 4596, 4597"
7450,9196,BOP Regional Home Delivery 11am,16298,"4593, 4594, 4595, 4596, 4597"
7451,9196,BOP Regional Home Delivery 11am,16298,"4593, 4594, 4595, 4596, 4597"
7522,9196,BOP Regional Home Delivery 11am,16298,"4593, 4594, 4595, 4596, 4597"
7523,9196,BOP Regional Home Delivery 11am,16298,"4593, 4594, 4595, 4596, 4597"
7524,9196,BOP Regional Home Delivery 11am,16298,"4593, 4594, 4595, 4596, 4597"
7525,9196,BOP Regional Home Delivery 11am,16298,"4593, 4594, 4595, 4596, 4597"
7526,9196,BOP Regional Home Delivery 11am,16298,"4593, 4594, 4595, 4596, 4597"
10533,33149,BOP Regional Home Delivery 5am,9196,"7452, 7453, 7454, 7455, 7456, 7527, 7528, 7529, 7530, 7531"
10534,33149,BOP Regional Home Delivery 5am,9196,"7452, 7453, 7454, 7455, 7456, 7527, 7528, 7529, 7530, 7531"
10535,33149,BOP Regional Home Delivery 5am,9196,"7452, 7453, 7454, 7455, 7456, 7527, 7528, 7529, 7530, 7531"
10536,33149,BOP Regional Home Delivery 5am,9196,"7452, 7453, 7454, 7455, 7456, 7527, 7528, 7529, 7530, 7531"
10537,33149,BOP Regional Home Delivery 5am,9196,"7452, 7453, 7454, 7455, 7456, 7527, 7528, 7529, 7530, 7531"
885,33091,Friday Afternoon Express,33089,880
870,33091,Friday Evening Express,33089,865
11956,31504,Hamilton - Taupo,31458,"11943, 11944, 11945"
11957,31504,Hamilton - Taupo,31458,"11943, 11944, 11945"
11958,31504,Hamilton - Taupo,31458,"11943, 11944, 11945"
11974,31944,Hamilton - Taupo,31458,"11943, 11944, 11945"
11975,31944,Hamilton - Taupo,31458,"11943, 11944, 11945"
11976,31944,Hamilton - Taupo,31458,"11943, 11944, 11945"
11997,31476,Hamilton - Taupo,31458,"11943, 11944, 11945"
11998,31476,Hamilton - Taupo,31458,"11943, 11944, 11945"
11999,31476,Hamilton - Taupo,31458,"11943, 11944, 11945"
12015,31465,Hamilton - Taupo,31458,"11943, 11944, 11945"
12016,31465,Hamilton - Taupo,31458,"11943, 11944, 11945"
12017,31465,Hamilton - Taupo,31458,"11943, 11944, 11945"
12033,31501,Hamilton - Taupo,31458,"11943, 11944, 11945"
12034,31501,Hamilton - Taupo,31458,"11943, 11944, 11945"
12035,31501,Hamilton - Taupo,31458,"11943, 11944, 11945"
11977,31944,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
11978,31944,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
11979,31944,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
11980,31944,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
11981,31944,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12000,31476,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12001,31476,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12002,31476,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12003,31476,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12004,31476,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12018,31465,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12019,31465,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12020,31465,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12021,31465,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12022,31465,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12036,31501,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12037,31501,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12038,31501,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12039,31501,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12040,31501,Hamilton - Waikato Afternoon,31504,"11959, 11960, 11961, 11962, 11963"
12311,36813,Hamilton - Waikato Afternoon #2,31796,"11800, 11801, 11802, 11803, 11804"
12312,36813,Hamilton - Waikato Afternoon #2,31796,"11800, 11801, 11802, 11803, 11804"
12313,36813,Hamilton - Waikato Afternoon #2,31796,"11800, 11801, 11802, 11803, 11804"
12314,36813,Hamilton - Waikato Afternoon #2,31796,"11800, 11801, 11802, 11803, 11804"
12315,36813,Hamilton - Waikato Afternoon #2,31796,"11800, 11801, 11802, 11803, 11804"
11982,31944,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
11983,31944,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
11984,31944,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
11985,31944,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
11986,31944,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
11987,31944,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
11988,31944,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
11989,31944,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
11990,31944,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
11991,31944,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12005,31476,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12006,31476,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12007,31476,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12008,31476,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12009,31476,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12023,31465,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12024,31465,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12025,31465,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12026,31465,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12027,31465,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12041,31501,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12042,31501,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12043,31501,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12044,31501,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
12045,31501,Hamilton - Waikato Morning,31504,"11964, 11965, 11966, 11967, 11968"
11697,31721,Hamilton > Auckland Express 4pm-6pm,9196,"7397, 7398, 7399, 7400, 7401, 7542, 7543, 7544, 7545, 7546, 7607, 7608, 7609, 7610, 7611"
11698,31721,Hamilton > Auckland Express 4pm-6pm,9196,"7397, 7398, 7399, 7400, 7401, 7542, 7543, 7544, 7545, 7546, 7607, 7608, 7609, 7610, 7611"
11699,31721,Hamilton > Auckland Express 4pm-6pm,9196,"7397, 7398, 7399, 7400, 7401, 7542, 7543, 7544, 7545, 7546, 7607, 7608, 7609, 7610, 7611"
11700,31721,Hamilton > Auckland Express 4pm-6pm,9196,"7397, 7398, 7399, 7400, 7401, 7542, 7543, 7544, 7545, 7546, 7607, 7608, 7609, 7610, 7611"
11701,31721,Hamilton > Auckland Express 4pm-6pm,9196,"7397, 7398, 7399, 7400, 7401, 7542, 7543, 7544, 7545, 7546, 7607, 7608, 7609, 7610, 7611"
11969,31504,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
11970,31504,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
11971,31504,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
11972,31504,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
11973,31504,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
11992,31944,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
11993,31944,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
11994,31944,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
11995,31944,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
11996,31944,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12010,31476,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12011,31476,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12012,31476,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12013,31476,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12014,31476,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12028,31465,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12029,31465,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12030,31465,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12031,31465,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12032,31465,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12046,31501,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12047,31501,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12048,31501,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12049,31501,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
12050,31501,Hamilton > BOP,31458,"11938, 11939, 11940, 11941, 11942"
7412,9196,Hamilton > Tauranga afternoon,31796,"5007, 5008, 5009, 5010, 5011"
7413,9196,Hamilton > Tauranga afternoon,31796,"5007, 5008, 5009, 5010, 5011"
7414,9196,Hamilton > Tauranga afternoon,31796,"5007, 5008, 5009, 5010, 5011"
7415,9196,Hamilton > Tauranga afternoon,31796,"5007, 5008, 5009, 5010, 5011"
7416,9196,Hamilton > Tauranga afternoon,31796,"5007, 5008, 5009, 5010, 5011"
7557,9196,Hamilton > Tauranga afternoon,31796,"5007, 5008, 5009, 5010, 5011"
7558,9196,Hamilton > Tauranga afternoon,31796,"5007, 5008, 5009, 5010, 5011"
7559,9196,Hamilton > Tauranga afternoon,31796,"5007, 5008, 5009, 5010, 5011"
7560,9196,Hamilton > Tauranga afternoon,31796,"5007, 5008, 5009, 5010, 5011"
7561,9196,Hamilton > Tauranga afternoon,31796,"5007, 5008, 5009, 5010, 5011"
6888,34623,Hamilton Chilled 5am Run,33710,"3262, 3263, 3264, 3265, 3266"
6889,34623,Hamilton Chilled 5am Run,33710,"3262, 3263, 3264, 3265, 3266"
6890,34623,Hamilton Chilled 5am Run,33710,"3262, 3263, 3264, 3265, 3266"
6891,34623,Hamilton Chilled 5am Run,33710,"3262, 3263, 3264, 3265, 3266"
6892,34623,Hamilton Chilled 5am Run,33710,"3262, 3263, 3264, 3265, 3266"
503,31654,Hamilton Weds Regional,32853,502
13542,37354,HB - Tauranga to Waikato Afternoon,37352,"13502, 13503, 13504, 13505, 13506"
13543,37354,HB - Tauranga to Waikato Afternoon,37352,"13502, 13503, 13504, 13505, 13506"
13544,37354,HB - Tauranga to Waikato Afternoon,37352,"13502, 13503, 13504, 13505, 13506"
13545,37354,HB - Tauranga to Waikato Afternoon,37352,"13502, 13503, 13504, 13505, 13506"
13546,37354,HB - Tauranga to Waikato Afternoon,37352,"13502, 13503, 13504, 13505, 13506"
13547,37354,HB - Tauranga to Waikato Morning,37352,"13492, 13493, 13494, 13495, 13496"
13548,37354,HB - Tauranga to Waikato Morning,37352,"13492, 13493, 13494, 13495, 13496"
13549,37354,HB - Tauranga to Waikato Morning,37352,"13492, 13493, 13494, 13495, 13496"
13550,37354,HB - Tauranga to Waikato Morning,37352,"13492, 13493, 13494, 13495, 13496"
